district,sector,latitude,longitude,soil_type,crop_type,planting_year,planting_season,field_size_ha,elevation_m,soil_ph,soil_organic_matter,soil_nitrogen,soil_phosphorus,soil_potassium,avg_temperature,min_temperature,max_temperature,rainfall_mm,rainfall_days,humidity_pct,fertilizer_used,fertilizer_quantity_kg_ha,pesticide_used,irrigation_used,previous_year_yield,yield_tonnes_per_ha
Karongi,Karongi-Sector-1,-1.6581675795375452,30.22948144826501,Sandy Clay,Beans,2018,A,5.382704033285869,1817.2047494607204,5.9855452045124755,3.5602350281301964,0.3276881303419658,19.448023330303858,128.66283661143825,21.7813148979699,17.201881204379774,26.087881855861344,1103.4760581029436,124,64.98369415097771,1,125.39859380400831,1,0,5.632723691560822,2.092839661385018
Nyamasheke,Nyamasheke-Sector-4,-1.0368810484812845,29.168193566767613,Volcanic Soil,Sweet Potato,2018,B,0.7048177248717485,3197.145469827709,7.124285749290827,3.632823429896803,0.32650588902399635,22.543572009925963,157.74381053426254,15.634112187007204,11.135932236256725,23.298658486153293,2063.4160161572254,200,87.48164920552558,0,0.0,1,0,4.5306354025934645,6.975713842551096
Karongi,Karongi-Sector-2,-1.9189850315003865,30.86986595363226,Volcanic Soil,Irish Potato,2018,C,5.469697137475706,1153.9468256347748,6.292572344725523,4.349221975564402,0.5115243664157314,42.30298959212677,245.20093430586059,25.65313899985752,21.09962578164953,32.38644354343122,600.0,60,62.77985515388962,1,170.37173198111503,1,1,0.5597038582794261,18.717603878821443
Burera,Burera-Sector-4,-2.716389257104004,30.07584418899302,Sandy Clay,Tea,2018,C,2.9831163104929237,1784.520368191761,6.414837152507947,3.1679265896461812,0.3186053727656956,24.89604221664888,161.87912786314573,25.648575313073405,22.50574490040223,32.46669555988191,1218.1030799991022,128,60.439610495259245,1,158.30785527376102,0,1,3.404387348694371,2.69628661184178
Nyarugenge,Kimisagara,-1.9569,30.0397,Sandy loam,Beans,2018,A,8.26143610001385,1805.3883522388649,6.284426599217377,2.9739312121869883,0.3027919380151138,35.39711694867272,194.9776414766988,20.942791674397657,15.29606027269082,26.869497000774622,1269.2602140856445,145,73.93927537159571,1,190.3223726174779,1,0,7.041074412613531,2.4807690351208795
Kayonza,Kayonza-Sector-5,-2.1724012228748872,29.001970757291986,Clay,Tea,2018,B,5.160007938545771,3237.3201194812323,5.6342073232115295,3.7107871604675706,0.43697575369877534,24.441201368457516,190.15347195895518,12.936008799675186,8.454549412599084,18.72138794759663,2200.0,200,87.78987669441932,1,223.77071260135548,1,1,9.557181817156533,4.048329938127392
Kayonza,Kayonza-Sector-4,-2.7701419079298586,29.87539542242849,Sandy Loam,Coffee,2018,A,4.738099943478159,2346.007446177905,6.503906635893327,2.0816696530934826,0.23734786659272403,17.11536287614327,77.29950615513319,19.78656892239325,15.535851348576026,25.770555614446153,1686.0341557326865,176,76.29456795525367,1,161.41742605996197,1,0,5.663328359417643,1.8132268351996659
Muhanga,Muhanga-Sector-2,-1.1852015320853613,30.662881490956746,Volcanic Soil,Maize,2018,A,2.1499914827317106,1345.2889245743463,7.1515694116210335,3.932298478638359,0.4052188571656958,24.590375829012498,140.12005219093217,26.330909483460356,20.4884796338536,32.27338937949758,731.379344827603,67,60.770441406431495,0,0.0,1,0,2.3847140391294133,3.175768657682943
Ngororero,Ngororero-Sector-9,-1.3417958895774746,30.620851869018217,Sandy Clay,Beans,2018,B,9.891324911289155,1425.8344437210371,5.856554925938279,1.936640544464439,0.16262442856706094,13.005182222066088,131.9114966156701,23.679173101796135,18.64703991702391,30.19234610484725,952.8129863913807,89,63.29646978232101,1,157.11663614009638,1,1,4.824838016453783,2.23998205151612
Nyamagabe,Nyamagabe-Sector-1,-1.5607001786223405,28.922206550567733,Clay Loam,Cassava,2018,C,8.88962568037221,3507.5935358741663,5.85942603644836,3.127760825580718,0.26133058514806634,29.660210006847112,189.81190307810454,11.287300529123247,6.2248339431403235,15.285898114167168,2200.0,200,82.86957594676595,1,50.30984394159386,1,0,2.498712032063695,16.384882687701648
Ruhango,Ruhango-Sector-4,-1.2751423406279383,29.545300899971714,Silty Clay,Vegetables,2018,A,9.718327151496275,2266.6422747501424,5.805285729921666,3.193506920102939,0.2747365393165974,22.517029703775126,146.58358097103007,19.703815669534748,16.326721984075874,27.562516302549582,1914.6248506332083,200,76.69463569361973,1,75.66127591967727,1,0,6.162092742313365,15.928352584870803
Huye,Huye-Sector-3,-2.227593745050645,29.03110904150812,Clay,Sweet Potato,2018,C,8.66397281298716,3042.922173233976,5.150206803564453,3.5499609989341563,0.31707056435944736,28.672585643322087,186.45521048636783,17.6400076377319,11.964357166186021,23.82585813507173,2200.0,200,77.6800722395354,1,178.98341769054016,1,1,2.5088758695958973,13.1148495068662
Kamonyi,Kamonyi-Sector-4,-2.733603494761841,30.08008510135778,Clay Loam,Tea,2018,C,3.3871966995567604,1627.1031453089042,6.165621390489986,3.1219339515662865,0.3537205389785524,28.02502608655789,94.57430745498634,20.546328431814125,16.204399664849344,25.103679207680727,1026.9391864906675,83,59.02115550885611,1,214.36464547241923,0,0,8.942569878520631,2.9727296427091527
Gatsibo,Gatsibo-Sector-4,-2.100380878558932,29.36983296672518,Sandy Clay,Irish Potato,2018,C,9.011581100421525,3283.5735075588514,5.980066779640401,2.5964584849358485,0.2193125461691348,14.591239082165506,158.648480610486,14.578574690643883,11.092831506524199,18.845374554061554,2200.0,200,87.04355988587493,0,0.0,1,0,3.8530350915786875,7.236054865280561
Nyanza,Nyanza-Sector-6,-1.5810969837106328,30.00407078751106,Clay,Vegetables,2018,A,5.160949702359467,1902.2513277872201,6.057663909282367,2.861957922430469,0.2432989877458254,25.455662060640464,90.76442751672981,20.28089109681704,16.662603627111878,26.66263300442029,1321.9339582378116,131,60.890923946352444,1,204.78242111805096,1,1,0.5820418284188964,21.640215564221613
Burera,Burera-Sector-1,-2.716001806215492,30.844886589567064,Loamy Sand,Tea,2018,B,5.224781350709784,1501.7983850519786,6.527060900131115,2.5137171485723844,0.21173301678379328,29.947827713068346,84.04639935908116,22.400579096746434,17.961083247754015,29.72693826446913,669.3905814306733,60,64.34270608651428,0,0.0,1,1,8.039084896638528,2.335738000173473
Ruhango,Ruhango-Sector-6,-1.912553816010751,28.974897263510044,Sandy Clay,Tea,2018,C,3.220688033360237,3206.277521630471,6.393432516746157,3.575492675829506,0.389844623551715,38.90865687667746,230.67420671801398,11.268284103430206,7.872756730053387,15.58769656767983,2200.0,200,90.0,1,71.23487285449625,1,1,6.473545880632117,3.5756365413324804
Kayonza,Kayonza-Sector-6,-1.5563120714155612,29.612144227231127,Clay Loam,Irish Potato,2018,A,0.8224741501722207,2374.1217871918984,5.617374530120045,4.205290124569369,0.48111697859121755,25.51184093734849,199.98193586629884,16.385546763377715,11.4826638807764,21.795170513116517,1634.6889091201076,151,72.48097448202795,1,79.45019794036976,0,0,6.535620812671115,17.512156505792248
Gatsibo,Gatsibo-Sector-2,-1.1406263769583898,28.985834254309033,Loamy Sand,Cassava,2018,B,4.989081319812344,3041.494926669374,6.385402327353913,2.420305132559905,0.25193417817753283,18.649648074300867,99.73480659614154,14.240780999869484,9.120106146652823,19.410876018325737,2200.0,200,75.28544249660062,1,195.15783779226112,1,1,7.465717280058971,23.475185855875896
Nyamagabe,Nyamagabe-Sector-1,-1.5607001786223405,28.922206550567733,Clay Loam,Tea,2018,C,2.396144672107014,3444.5999859652366,6.225042779427594,4.493257190849244,0.43676327303704604,24.09775625472806,237.99635353560103,15.539443581148712,12.495550042633042,19.740733523260985,2200.0,200,80.48602821501082,1,111.833300358802,0,0,2.627346362382025,2.6458796879236037
Gicumbi,Gicumbi-Sector-6,-1.2699305599783612,29.74384641569023,Clay,Vegetables,2018,A,1.7194361522414436,2097.1627072585156,5.104567045202864,3.7599120838631213,0.3817896321034067,22.13202350242087,193.4350186759183,21.886601217096707,16.25537747211485,25.713046232523098,1319.530456600217,140,70.64221859256104,1,75.29038090670213,1,0,6.109856024154402,16.98458304837558
Rwamagana,Rwamagana-Sector-2,-1.5455348994451332,29.60682384589636,Loamy Sand,Cassava,2018,A,1.750563571284556,2579.5908461977933,6.944464220623152,2.7136967737761415,0.2804681238770605,22.46601211353137,134.6582345496259,17.763026356514928,12.250626288247904,22.355190843599622,1660.1681392832866,172,70.74018357778823,1,235.13775528973815,1,0,5.0985916197438,20.317893966763126
Kamonyi,Kamonyi-Sector-2,-1.0675948691041999,29.328742821233266,Clay Loam,Beans,2018,A,6.75374340970154,2703.9450801480525,6.962768486667001,3.1697986661999016,0.25695009808806013,29.216719299535708,149.31839178734387,19.16072612955458,13.236325271013884,24.79751861997532,1970.3445548278478,186,74.13911989335973,1,86.77237958245,1,0,7.4957479462016785,1.9149849309376712
Nyamagabe,Nyamagabe-Sector-3,-2.6310280778536748,29.184018593925344,Sandy Clay,Cassava,2018,B,3.214016584955386,2912.7850144298895,6.799881186057278,3.2453362719241454,0.30019245413435286,32.942559462217226,168.81649328958417,16.88202054701867,12.779206510661531,20.465945753719353,2138.6099499803136,200,81.78971087319391,0,0.0,0,0,7.104722496798566,10.148486517158664
Burera,Burera-Sector-4,-2.716389257104004,30.07584418899302,Sandy Clay,Banana,2018,B,5.623250477915781,1939.9782576185971,5.505041282772894,3.3289705417219118,0.3913762960157057,27.24199605151176,113.46764468260601,21.747755833930988,16.67368212183899,29.644569434877457,1449.371136911463,150,64.9821054690505,0,0.0,1,1,4.017302910854436,25.604320570457027
Nyanza,Nyanza-Sector-6,-1.5810969837106328,30.00407078751106,Clay,Vegetables,2018,B,5.879477622857879,2139.1694941945348,5.587954735611649,2.4337878824781156,0.19745583295700356,22.258795344536924,166.16447489445372,22.455555132138336,18.4187638941368,26.146593363946376,1033.8912922310385,102,61.111833017779574,1,108.04438686111857,1,0,4.3221369718825,18.349645527085094
Bugesera,Bugesera-Sector-1,-1.0887142484621508,30.33718727780395,Sandy Clay,Cassava,2018,C,1.927970132859031,1629.879863969304,6.446896504016265,2.3623385629040943,0.2387240927523079,14.003878679232283,89.49347780258185,24.071543542045248,19.781978171452465,31.063238518409495,1060.939426808626,119,52.302624156875716,1,261.2320208832481,1,1,5.778249622890863,23.951782849541534
Ngororero,Ngororero-Sector-5,-1.0179030698123261,29.0941764319967,Sandy Loam,Banana,2018,C,6.70487135237886,2662.4638025773265,6.8740576021022335,3.323755831161466,0.289113488249938,34.727779010145056,132.85438563430296,16.63205177110548,12.600866864945488,20.39581457553176,2029.3763892625957,193,73.07419741997728,1,57.69478784692076,1,1,6.873650775822397,36.6768204726361
Gicumbi,Gicumbi-Sector-7,-2.685594969485157,29.45306287560289,Volcanic Soil,Beans,2018,C,5.637883522743748,2634.9652954944095,7.2217155325865905,5.127971173354645,0.60754903677927,52.42603353881883,241.80468283009074,18.288120422908868,13.758470480581849,24.676628005129572,1750.8257886515655,184,68.60541924692654,0,0.0,1,0,5.5976192893126,1.5486681103481883
Gasabo,Nduba,-1.8794,30.1372,Clay,Sorghum,2018,A,4.297099049530553,1799.8704941597468,6.3904255571933755,2.469481501366011,0.2530279411520195,12.570739369312276,145.4594014574003,20.875698384261536,15.389606127581349,26.644718810057643,1564.414753157539,142,76.50737280142589,1,296.634449420927,0,1,2.972060662772059,2.8706527296632087
Gakenke,Gakenke-Sector-5,-1.8638775618799404,29.948091586620887,Loam,Irish Potato,2018,B,5.052536472802353,2698.9992681133035,7.029643750898647,2.955628412305127,0.2763256295762891,25.6967424632602,165.21350683018989,17.290455938824916,13.597934099083183,22.86297553334159,1680.4543681243642,157,75.78198577445472,1,168.07183546871485,1,1,5.44143473747111,17.90403021934162
Rusizi,Rusizi-Sector-4,-1.7713485546309808,30.3560451079124,Volcanic Soil,Cassava,2018,A,8.85948241013731,1245.8045444274335,6.2372565130671,4.2606307424952865,0.3716079616438069,37.873882933215334,169.26720634764584,27.639725664423914,21.994128077411357,31.694147432334468,600.0,60,50.0,1,73.69366306602285,1,1,2.5925893880661772,26.105507210193565
Kicukiro,Masaka,-2.0247,30.1447,Sandy loam,Sweet Potato,2018,B,7.950040299945794,2064.4513841229195,6.823660096051474,2.701633264677568,0.23079894206053336,25.71064467589154,187.97812421256097,18.9715328289889,14.472520093104446,22.387384587765336,1421.9145442385213,141,65.35133279682533,1,190.84077824865716,1,1,2.5928366222637957,11.039107819521904
Karongi,Karongi-Sector-3,-1.7331458970170917,28.969791985298702,Volcanic Soil,Rice,2018,C,0.28711720058103285,3031.8983929522515,7.035467591638036,5.047786277956968,0.5634214065408504,51.1982221830803,258.3156921627528,15.82353201923318,10.72373546227384,21.29622814030266,2200.0,200,79.70382713005478,1,230.63522166644307,0,0,5.657662717428581,6.173807781885236
Rutsiro,Rutsiro-Sector-1,-2.3975274906649853,30.822767332825283,Silty Clay,Maize,2018,A,4.627615378118903,900.0,5.829080825712586,3.3629404423959564,0.2908396267711638,24.797216322938613,141.9552084052062,25.762157217052785,22.09948805862569,32.6995731041622,600.0,72,54.76661436144528,1,223.4010854804698,1,0,4.423578410711103,5.025650328635621
Bugesera,Bugesera-Sector-1,-1.0887142484621508,30.33718727780395,Sandy Clay,Banana,2018,A,1.9207397414068892,1347.4180177171736,6.952355028954461,1.9322087237764751,0.1825898185539512,22.059453836612242,85.86225715714531,24.83925744188931,19.55586278115497,31.808425270631183,780.2662009413519,88,55.949773788465414,0,0.0,0,0,6.01323520154219,21.459018516637496
Burera,Burera-Sector-1,-2.716001806215492,30.844886589567064,Loamy Sand,Vegetables,2018,A,0.46998685263739437,1129.7727946234309,6.613217099778616,1.5811535297755308,0.15589613249426995,10.015978235224216,78.83657579416074,26.529978578700984,23.466559355554566,33.358591596435325,600.0,71,53.04699663487038,1,205.4016493967705,0,0,6.326192021813354,16.723991912334824
Nyaruguru,Nyaruguru-Sector-4,-2.2258438654712296,30.574238153035854,Clay Loam,Tea,2018,A,5.94484327051117,1413.5822523418783,5.609699603002821,3.174786938703727,0.3581527002960684,21.675836347336446,196.85824171284787,24.386336379742282,19.931102079603342,28.326124968275224,600.0,60,50.89287932454109,0,0.0,1,0,7.646014256227462,2.3466981038903096
Ngororero,Ngororero-Sector-1,-2.1068240885165346,30.5873870101854,Volcanic Soil,Beans,2018,A,4.580542345527397,1224.7980387649554,6.346176977783931,3.7260860673722145,0.345654764844243,18.961064296803265,144.60243796086766,23.664080226313096,17.81683854632948,29.776430808071193,902.9299497360454,96,71.64280418572997,1,151.5404871274585,0,0,5.440923309895965,2.0862045703098957
Kayonza,Kayonza-Sector-6,-1.5563120714155612,29.612144227231127,Clay Loam,Coffee,2018,B,8.635278341408288,2423.6149749305396,6.513991756180919,2.66911620895128,0.31467890053942693,23.57304617213279,115.9467623130057,17.949076147185753,12.696075137150949,24.34237546283567,1834.6640123440952,176,70.5876703379982,1,103.65212586994578,0,0,2.9790114627370023,1.3068152035694502
Nyamasheke,Nyamasheke-Sector-3,-2.7171952443608447,28.88553048486984,Loam,Cassava,2018,C,5.916109943358181,3426.2847582553372,6.067012811528179,2.9809644430758655,0.34430643384799714,34.04902791277821,128.17632326643468,15.596613351973371,11.070367753127163,23.396442420533692,2200.0,200,75.83777039116723,1,191.93764279071848,1,1,1.9023286777944028,19.46965839959811
Gasabo,Gatsata,-1.9178,30.0672,Clay loam,Irish Potato,2018,A,4.120998782721992,1765.2577947869754,6.886708412865667,2.5494778150757664,0.2523421034688224,17.565667065493194,144.16574719636822,22.703467577000662,19.046608873964182,27.74661264559708,1502.3739023088992,132,66.92558157929079,1,183.45139915996793,1,1,4.603540648278369,14.506169016690063
Gakenke,Gakenke-Sector-1,-2.624190194788509,30.23688935567553,Loamy Sand,Rice,2018,C,4.935148701285548,1628.950442294894,6.738514480693093,2.528927597328809,0.2942946104330187,21.447162705665136,97.69971976725812,24.957346286964817,21.57639410978839,28.515967613677674,754.0016860036167,83,55.15792953636631,1,177.08852615177125,1,0,6.097877508588018,8.39259075977639
Ruhango,Ruhango-Sector-6,-1.912553816010751,28.974897263510044,Sandy Clay,Sweet Potato,2018,C,3.8334188962520828,2896.124912774383,5.8941208879075795,3.558527965770481,0.42666963834318256,33.61406434619487,205.75017757007998,14.775660018194626,11.33789973230628,22.203212206077435,2094.169907308041,200,83.2432841786054,1,284.6973327136868,1,1,9.070530611912746,15.443081338858075
Gisagara,Gisagara-Sector-8,-2.6614361623081724,29.408478051118912,Loam,Sweet Potato,2018,C,5.462799701921748,2715.4784202336714,6.336827402464035,2.8126441790853,0.2627827656496517,19.81327422832708,135.10551623770505,19.449809025507978,15.44530296683916,26.377399259157464,1581.3413559039595,170,77.1378250386324,1,62.09513844664903,0,0,6.889806142017349,9.726947483139794
Muhanga,Muhanga-Sector-5,-1.7547640814143814,29.58179380977966,Clay,Rice,2018,C,3.499648741315708,2368.316232011995,5.2900672543049145,3.357515816317913,0.36025189779405054,22.52131677014326,181.82572573583334,17.488320428887164,13.392650032914396,24.936926726573915,1998.6190888603016,200,68.99797142659412,1,262.6941026600007,1,0,7.890626022577979,7.892176273424856
Kayonza,Kayonza-Sector-5,-2.1724012228748872,29.001970757291986,Clay,Maize,2018,C,8.867805064515489,3083.519919653311,5.835924258802589,2.134863321771512,0.20123100362782959,17.065739424746305,96.47450793235497,14.345277189239596,10.918235982352623,19.815810289036328,2085.600216472962,200,79.71822734133305,1,134.36437058959984,1,1,6.781294859277813,4.270836922683241
Rwamagana,Rwamagana-Sector-3,-2.7181965153853755,29.390022698143685,Volcanic Soil,Sorghum,2018,A,5.478282606326213,2873.5819304544284,7.173828814065322,4.207407916194956,0.4366022396463126,40.047997026787336,245.15445204774733,18.212730336317655,14.733465509663702,25.93345226016074,2145.292980045879,200,85.2142412921674,1,133.82917751457913,1,0,2.4273707861279634,2.2858288897746957
Ruhango,Ruhango-Sector-9,-1.378687342969803,28.991532816402252,Clay Loam,Sorghum,2018,A,3.768995494140315,2909.580684437708,6.7189211493448955,3.806547041917843,0.37725521498011094,30.277189752626448,256.43233285151024,15.127848958169277,11.728961069683631,19.524621732839147,2200.0,200,75.73060764364362,1,65.55908194845068,1,0,3.704219027144102,1.7681415103888216
Ruhango,Ruhango-Sector-6,-1.912553816010751,28.974897263510044,Sandy Clay,Tea,2018,C,1.0862585774601514,3263.2620406957008,6.806670353375059,3.5116590373831,0.41248704716280393,24.40005938612866,145.90793316886857,12.47280819577533,9.0124579764336,17.62637696485319,2200.0,200,89.28836426659133,1,274.54332602157274,1,0,9.115149420005393,3.7759364018725945
Nyaruguru,Nyaruguru-Sector-1,-2.427968152221858,29.37531836737438,Silty Clay,Maize,2018,C,4.294968552100021,2344.2624710915816,6.295947898217928,3.146991070633248,0.36113722056874814,31.251203082552827,131.39561319220735,16.884463304224177,11.024536714422526,22.748304942831457,1508.9766665774875,161,68.18365571445351,1,192.5721113023965,0,0,8.182864637767644,4.651979129070869
Kirehe,Kirehe-Sector-4,-2.364665876379187,28.995515812392387,Silty Clay,Sorghum,2018,B,5.02870006155682,3091.5362478822526,6.457156019410539,2.947230585486455,0.2709867527077789,18.393657956562308,133.79035191069042,12.591839776305505,7.118172141187378,19.301842305406055,2200.0,200,88.40181278450032,1,171.12147073387192,0,0,0.5056502014052453,1.845948907962409
Rubavu,Rubavu-Sector-6,-1.7886399541412075,29.301053405559713,Loamy Sand,Rice,2018,B,0.18849191792367687,2907.947446333823,6.925347019435498,2.788259420769715,0.28568333892929265,19.111272659881447,155.38757873911504,15.928970230888272,10.975406457236636,18.998388529344876,2200.0,200,87.11393431432678,1,291.08315022228317,1,0,3.8235395462294774,8.112980300052243
Kayonza,Kayonza-Sector-5,-2.1724012228748872,29.001970757291986,Clay,Sweet Potato,2018,A,3.0448814966765796,2993.5992702853355,5.215439649323167,3.1910669512113587,0.30830686479692776,36.67926527168705,116.5249405676992,14.14092581016528,9.467485748720065,18.88858851456069,2200.0,200,81.99147098512049,1,292.81384497322335,1,1,9.460789002179657,12.979626229343598
Gatsibo,Gatsibo-Sector-1,-2.088729575196734,30.745983618166967,Loamy Sand,Cassava,2018,C,9.22170414086892,1544.0745687773078,6.703354775694948,2.2870162349109755,0.18495076787051495,17.683579167981094,106.76367542855932,22.699216610250755,19.492275416841384,26.981243664988764,1009.8611293702234,95,63.400986868966385,1,146.8272995143471,1,1,7.656213958010741,27.664578078421403
Gakenke,Gakenke-Sector-2,-1.5701256661141751,30.080992981343503,Volcanic Soil,Sorghum,2018,C,6.6311778378366055,2131.219293751622,6.477229114201584,5.214230300050213,0.5375483555797559,28.23833939894539,219.18030907421198,21.452795049493368,17.446300094911884,27.018678392463144,1488.6863798275542,158,76.67629775621099,1,257.2913910838681,1,1,2.1962918090501047,3.131777190720482
Nyanza,Nyanza-Sector-5,-1.7456039537077659,30.77448350699241,Volcanic Soil,Sorghum,2018,B,3.4506677335449196,1322.3313350521496,7.386236697858685,4.311874658085391,0.3846978278987041,24.528409089122707,240.1489445768476,28.43304466331072,25.025677128581982,33.313309419350055,600.0,60,56.18944393950558,1,56.14384973521048,0,1,3.9624541590589804,2.824684757982399
Gisagara,Gisagara-Sector-10,-1.6598732382812378,30.630067239394204,Silty Clay,Rice,2018,B,1.389805862171763,1540.5510760718632,5.834446884529974,4.115650769855899,0.3326633133077603,42.27059774096515,254.4441845760582,23.47603040419297,17.52203246607016,29.870999978231463,850.2941950242872,88,68.28926115326593,1,175.38244259575225,1,0,5.550049659940605,7.834664134986596
Gicumbi,Gicumbi-Sector-1,-2.6658088413764123,30.872462566861085,Volcanic Soil,Banana,2018,B,4.505448637828995,1015.949831482286,6.566012046406251,4.971791393263987,0.4568572641468085,51.183477846403264,226.14969909272978,30.488029943138415,27.027033997640007,38.1808079359308,813.4968715381037,96,52.73398496400564,1,79.2819826855775,1,1,6.920374847551002,32.152994964366755
Musanze,Musanze-Sector-2,-1.812279179140145,30.252979915154654,Volcanic Soil,Rice,2018,B,8.469580862119022,1920.0739248571629,6.313742317190748,4.866154635852557,0.46217054676295083,53.98031268009701,297.87453946744665,19.466301906454998,14.661154714839455,25.92737153609092,1790.4298080837348,180,76.91923321419178,1,188.78696370666856,1,1,3.3996516538750727,9.121953695153323
Gisagara,Gisagara-Sector-5,-1.9443335982721988,29.982878701150405,Silty Clay,Banana,2018,C,2.593138373060023,1899.7777700418753,5.900714897011492,3.505068226734269,0.29079941242373053,34.777628328811474,219.1770976186866,23.181126337987074,18.948490901397758,27.00606699821112,1225.5584991752855,103,67.08923976687207,1,149.4660325495488,1,1,5.373247991697774,39.88130076852663
Ngoma,Ngoma-Sector-6,-1.6381498673670978,29.171932426754804,Silty Clay,Tea,2018,C,6.342188028458454,3105.2357226717572,6.2294472469425,3.2960923083265623,0.33327025221730333,28.121531943659676,220.30718012769287,14.075382474285693,10.905871312096835,21.657268496854403,2005.6113786278122,200,81.14045507333891,1,195.90961987941168,1,1,2.1051972949632596,2.729243276201468
Rubavu,Rubavu-Sector-4,-1.4830340404606475,29.06814843178718,Clay,Sorghum,2018,C,6.937871629188816,3118.05829036712,5.985850188750897,2.8817540016956085,0.25445809299162625,21.007651304779632,134.74807960512166,14.789342057896958,10.496679202240522,18.932287504378536,2200.0,200,84.84068129425688,1,68.56121874273452,1,0,6.350762962822934,2.5380643200732105
Nyabihu,Nyabihu-Sector-2,-2.4503068836783237,28.94897592569985,Loam,Cassava,2018,B,3.339693507031493,3139.1777239917496,6.900537720360808,3.84238225467468,0.38998847836686157,34.13281813891514,215.46386430661576,15.417849119733102,11.64739467681332,22.702571100430603,2200.0,200,90.0,0,0.0,0,0,1.0333135350455387,12.299652319472875
Nyaruguru,Nyaruguru-Sector-6,-2.5873033102810186,30.263148047264714,Sandy Clay,Banana,2018,C,6.673483453872134,1340.8640844270076,6.0781242663652115,3.4592396549388873,0.38816820396408913,18.91937112719695,112.44585300245832,26.762232441642666,23.653074182377267,33.245932211664886,600.0,77,50.026283568638966,0,0.0,1,0,9.383604291299198,20.208328282199748
Muhanga,Muhanga-Sector-1,-2.2980315653340724,30.270751442942817,Volcanic Soil,Rice,2018,A,0.7134858284664694,2365.9286701572305,7.327659440006917,3.7221163195197304,0.3552927115950159,26.14847942410577,217.13182004924298,19.593286482652758,14.743782436336327,22.636941861314696,1573.3606459679556,138,69.49958446157093,1,176.34192070509158,1,1,6.328386497055691,9.85765183503099
Bugesera,Bugesera-Sector-1,-1.0887142484621508,30.33718727780395,Sandy Clay,Tea,2018,A,5.358679798569637,2289.4894352763786,6.233839765735023,2.5535251624927042,0.25061021344238077,27.000949863789774,141.94923782311596,17.10711054123116,11.269945276461195,24.539862947377493,1270.8785289069474,115,66.54061056909485,0,0.0,0,0,2.8291807807554337,2.3070276884976355
Rubavu,Rubavu-Sector-2,-1.0583550072635546,29.950740954820983,Sandy Clay,Coffee,2018,B,1.2973921450153774,1790.5572319078246,6.806875831622698,2.9960443755639163,0.3531808084658386,27.56607795381941,107.54339536949463,19.938038605587145,14.385075039061105,24.75966572241791,1246.744358320583,129,61.771923837707085,1,138.57666656262904,1,0,7.7577919279026135,2.2579262161606604
Nyagatare,Nyagatare-Sector-3,-1.2843584649784334,29.208198071389234,Loam,Coffee,2018,B,2.929665022574183,2781.31507985591,7.420376204798135,3.2054141590836833,0.27351185841859105,18.966042763333988,215.39577990642715,18.785165637878293,13.017085097549494,24.197297459660355,2200.0,200,66.38911789459463,1,285.3500893357716,1,1,8.224462902822534,2.0476009957035837
Muhanga,Muhanga-Sector-2,-1.1852015320853613,30.662881490956746,Volcanic Soil,Tea,2018,A,5.215390207239908,1367.8026021588166,7.519133433918939,3.6210534047190226,0.3694127811860797,25.59175431875898,136.5203092312701,24.061730409800216,18.614068331963253,27.3510072641896,818.9223966081898,87,58.95745592727213,1,179.8148566034446,1,0,8.928511365952609,2.5082497327604414
Kamonyi,Kamonyi-Sector-1,-2.0730948920955266,28.936273718928863,Clay Loam,Cassava,2018,A,6.75087736667485,3269.951770722138,5.640444957971676,3.6781306765950026,0.35941291624765037,32.04214885974875,149.77704714571757,11.429022634925198,5.792085082903821,15.818318460275108,2200.0,200,90.0,1,261.15196676081234,0,1,4.792323395166623,18.18717743311349
Kamonyi,Kamonyi-Sector-4,-2.733603494761841,30.08008510135778,Clay Loam,Tea,2018,C,6.143249997526127,2026.478215180214,6.133585178115852,2.5528041498072227,0.28371344781625724,19.18725204746012,177.34203380332434,23.477213297175314,18.538542610881027,27.62444464684584,913.4471914674925,80,63.82921851305007,1,73.13245688036466,1,1,6.274992325341283,2.8922942266719303
Rubavu,Rubavu-Sector-1,-1.2205503756513048,30.34364919198816,Sandy Clay,Rice,2018,A,7.667336773494177,1619.4419349220962,5.586692363323704,2.2188351440085157,0.19396520043082094,17.118721581343813,98.60452215437924,22.149988338050278,18.749711606413744,25.966621450735985,600.0,71,62.83620463496192,1,293.240500073391,1,1,7.585504137006756,10.31587109258607
Ruhango,Ruhango-Sector-10,-1.0463532246380616,30.89145560826369,Clay Loam,Vegetables,2018,C,0.8978249742306196,1024.939467597516,6.469506743489434,4.089988722406196,0.4907051523003332,31.24799438617936,273.9259648510544,30.6076771292571,26.420837271850786,37.189099214008834,697.9392812512313,77,52.17140416369227,1,190.07081140810635,0,1,1.7631666511414026,20.636838020291165
Nyanza,Nyanza-Sector-5,-1.7456039537077659,30.77448350699241,Volcanic Soil,Irish Potato,2018,C,2.921870508117908,1201.9915678583966,7.333036792176979,4.277794405580343,0.38430899243300853,41.72081298012391,232.8645105027526,26.337771587443736,21.077664716510554,30.29135929684287,600.0,60,50.0,1,168.76897060266054,1,0,8.54837462995491,15.675385207285627
